,sTime,sender,senderPseudo,receiver,AttackerType,rTotalSpeed,rAvgSpeed,sxspeed,syspeed,sTotalSpeed,sxacc,syacc,sTotalAcc,beaconRate,rDensity,disCover,SADis,TSmean,TSstd,newTime
1907,25599.774352772736,999.0,109992.0,1035.0,0.0,11.120889889164571,11.004670192875755,-2.32490516607425,14.1024507347104,14.292805909133891,-0.008973286221942,0.054620569463167,0.0553527458587335,1.0,9.0,14.231959216608814,14.204204499752564,11.004670192875755,4.350236937220067,45599.774352772736
1908,25599.77435280389,999.0,109992.0,1041.0,0.0,9.101936167031107,11.140249281256656,-2.32490516607425,14.1024507347104,14.292805909133891,-0.008973286221942,0.054620569463167,0.0553527458587335,1.0,9.0,14.231959156912056,14.204204499685968,11.140249281256656,4.298404391100857,45599.77435280389
1909,25599.835004773253,1029.0,1010292.0,1035.0,0.0,11.2151355095525,11.121799732133203,-1.8700980632408912,12.031494968287651,12.175965585450234,-0.311109021735132,2.001640399137668,2.0256734956218865,1.0,9.0,11.2605948909853,10.009075715112765,11.121799732133203,4.14192940906269,45599.83500477325
1910,25599.83500478764,1029.0,1010292.0,1023.0,0.0,12.42799699225452,11.0553811319153,-1.8700980632408912,12.031494968287651,12.175965585450234,-0.311109021735132,2.001640399137668,2.0256734956218865,1.0,9.0,11.26059494919801,10.00907571599646,11.0553811319153,4.153573227819629,45599.835004787645
1911,25599.835004805856,1029.0,1010292.0,1041.0,0.0,9.215707413618937,11.243820911676014,-1.8700980632408912,12.031494968287651,12.175965585450234,-0.311109021735132,2.001640399137668,2.0256734956218865,1.0,9.0,11.26059484850354,10.009075714467867,11.243820911676014,4.089644975073159,45599.83500480586
1912,25599.83500485922,1029.0,1010292.0,1017.0,0.0,15.055415945787288,10.619682518206671,-1.8700980632408912,12.031494968287651,12.175965585450234,-0.311109021735132,2.001640399137668,2.0256734956218865,1.0,9.0,11.260594888691202,10.009075715077936,10.619682518206671,3.9343753502979406,45599.83500485922
1913,25599.949294857903,1023.0,1010232.0,1029.0,0.0,12.422096328160826,11.154396685690951,-2.251330823187273,12.450690393139393,12.652595849913432,-0.354765507858163,1.961387610963127,1.993213467244666,1.0,9.0,11.729422223519808,10.531166394331471,11.154396685690951,4.160333107338365,45599.9492948579
1914,25599.949294860144,1023.0,1010232.0,1017.0,0.0,15.056090410398198,10.866940352917949,-2.251330823187273,12.450690393139393,12.652595849913432,-0.354765507858163,1.961387610963127,1.993213467244666,1.0,9.0,11.729422189297178,10.531166393857712,10.866940352917949,3.97644515730468,45599.94929486014
1915,25599.949294914422,1023.0,1010232.0,1035.0,0.0,11.392801935314532,11.36905756684448,-2.251330823187273,12.450690393139393,12.652595849913432,-0.354765507858163,1.961387610963127,1.993213467244666,1.0,9.0,11.72942214218772,10.531166393205552,11.36905756684448,4.152117663494705,45599.94929491442
1916,25599.949294947088,1023.0,1010232.0,1041.0,0.0,9.430153653125648,11.491078746387291,-2.251330823187273,12.450690393139393,12.652595849913432,-0.354765507858163,1.961387610963127,1.993213467244666,1.0,9.0,11.729422098193291,10.531166392596514,11.491078746387291,4.0925977689851365,45599.94929494709
1917,25599.963484932767,1017.0,1010172.0,1023.0,0.0,12.683999740982156,11.542996786312884,-2.444013182997328,14.856486007403015,15.056174046776505,0.035527533305328,-0.215535902759008,0.2184443430279249,1.0,9.0,14.993843046241448,14.973879575874138,11.542996786312884,4.305625364437676,45599.96348493277
1918,25599.96348500305,1017.0,1010172.0,1029.0,0.0,12.45263150780673,11.590659812759204,-2.444013182997328,14.856486007403015,15.056174046776505,0.035527533305328,-0.215535902759008,0.2184443430279249,1.0,9.0,14.993843020549544,14.973879575742798,11.590659812759204,4.314996416328202,45599.96348500305
1919,25599.96348505968,1017.0,1010172.0,1035.0,0.0,11.41486737439974,11.80532069391273,-2.444013182997328,14.856486007403015,15.056174046776505,0.035527533305328,-0.215535902759008,0.2184443430279249,1.0,9.0,14.993842916036412,14.973879575208525,11.80532069391273,4.285277860987748,45599.96348505968
1920,25599.963485092325,1017.0,1010172.0,1041.0,0.0,9.456784374225236,11.92734187345554,-2.444013182997328,14.856486007403015,15.056174046776505,0.035527533305328,-0.215535902759008,0.2184443430279249,1.0,9.0,14.993842856415924,14.97387957490374,11.92734187345554,4.215022546838547,45599.963485092325
1921,25600.070547093805,1035.0,1010352.0,1041.0,1.0,9.657744204166317,11.580411657464646,-1.774273487616012,11.444508145911309,11.581226753271322,-0.130547422651053,0.8423457658847691,0.8524019115797611,2.0,9.0,54.18640222542532,9.925487085611692,11.580411657464646,4.084434395937996,45600.070547093805
1922,25600.07054711789,1035.0,1010352.0,1029.0,1.0,12.683051512650954,11.243729596768308,-1.774273487616012,11.444508145911309,11.581226753271322,-0.130547422651053,0.8423457658847691,0.8524019115797611,2.0,9.0,54.186401955160086,9.92548708509362,11.243729596768308,4.159539995866612,45600.070547117895
1923,25600.070547188665,1035.0,1010352.0,1023.0,1.0,12.919191029085686,11.196066570321989,-1.774273487616012,11.444508145911309,11.581226753271322,-0.130547422651053,0.8423457658847691,0.8524019115797611,2.0,9.0,54.18640185186397,9.925487084895613,11.196066570321989,4.145831303256109,45600.07054718866
1924,25600.0705472574,1035.0,1010352.0,1017.0,1.0,15.05793722547619,10.95570875063568,-1.774273487616012,11.444508145911309,11.581226753271322,-0.130547422651053,0.8423457658847691,0.8524019115797611,2.0,9.0,54.18640167424984,9.925487084555146,10.95570875063568,3.981488427061744,45600.070547257405
1925,25600.16073290969,987.0,109872.0,1011.0,0.0,12.116238647194502,1.310507586119254,0.086895630949462,-1.169118724100537,1.172343568123514,-0.095982038149707,1.295066486107602,1.298618402413297,1.0,6.0,1.7184048291395473,2.4010627154881354,1.310507586119254,1.918318232608457,45600.16073290969
1926,25600.165544769512,933.0,109332.0,1005.0,1.0,13.410558936767508,12.462925890817631,-11.591857466548015,-2.983814740591769,11.96972472243776,0.7653720199513631,0.19707017752096,0.7903359942407865,2.0,3.0,2.1376987841792485,11.878716943431725,12.462925890817631,0.7507963849149913,45600.16554476951
1927,25600.17405207959,753.0,107532.0,1011.0,1.0,12.116448992288648,0.7374661016342792,-3.212234170901931,-0.426978754291991,3.240487498097586,2.372939444717909,0.316090488063698,2.393899497669542,1.0,6.0,24.39778297653504,7.347396637881119,0.7374661016342792,1.1980590238219668,45600.17405207959
1928,25600.17914214866,603.0,106032.0,1011.0,0.0,12.11652937800839,0.6331039695028525,0.004901082056279,0.004901082056279,0.0069311767142931,0.001382877837287,0.001382877837287,0.0019556845925964,1.0,6.0,0.1426206822701699,0.0076226120103004,0.6331039695028525,1.1382639438783326,45600.179142148656
1929,25600.18507163367,993.0,109932.0,1017.0,1.0,15.059825390804493,11.007274579258782,-2.065025125191527,12.56392472489375,12.732499097210605,0.5294786838834791,-3.221274801389865,3.264499812031897,1.0,9.0,49.49026700743038,13.272369197106157,11.007274579258782,4.160449779183908,45600.18507163367
1930,25600.18507170249,993.0,109932.0,1023.0,1.0,13.170836068414848,11.274338823354675,-2.065025125191527,12.56392472489375,12.732499097210605,0.5294786838834791,-3.221274801389865,3.264499812031897,1.0,9.0,49.49026688626135,13.272369197296175,11.274338823354675,4.33113631877272,45600.18507170249
1931,25600.185071773463,993.0,109932.0,1029.0,1.0,12.929602928367675,11.327297741628367,-2.065025125191527,12.56392472489375,12.732499097210605,0.5294786838834791,-3.221274801389865,3.264499812031897,1.0,9.0,49.490266791198586,13.272369197445252,11.327297741628367,4.344729835559886,45600.18507177346
1932,25600.18507183273,993.0,109932.0,1035.0,1.0,11.584495965439997,11.393379834092691,-2.065025125191527,12.56392472489375,12.732499097210605,0.5294786838834791,-3.221274801389865,3.264499812031897,1.0,9.0,49.49026638394103,13.272369198083911,11.393379834092691,4.352605243806687,45600.18507183273
1933,25600.18507186552,993.0,109932.0,1041.0,1.0,9.872779188248684,11.701388920179856,-2.065025125191527,12.56392472489375,12.732499097210605,0.5294786838834791,-3.221274801389865,3.264499812031897,1.0,9.0,49.49026621380028,13.272369198350727,11.701388920179856,4.255842284800034,45600.18507186552
1934,25600.20212077184,975.0,109752.0,1005.0,1.0,13.410726973319932,12.642628051677256,-11.819212769721316,-3.041810802865126,12.20436001830372,0.166259132916696,0.042914642930788,0.1717083744494968,1.0,3.0,63.21612660324652,12.733997370859678,12.642628051677256,0.7915342815633417,45600.202120771835
1935,25600.22791217382,897.0,108972.0,1011.0,0.0,12.117299586336063,0.7374661016342792,3.8124014859000006e-05,3.8124014859000006e-05,5.3915498865711206e-05,0.00053378375779,0.00053378375779,0.000754884229641,1.0,6.0,0.0425783997071146,0.0003208094491217,0.7374661016342792,1.1980590238219668,45600.227912173825
1936,25600.27214576647,909.0,109092.0,1005.0,0.0,13.411254292266486,12.923770068174624,13.332235933069017,3.433245398639799,13.767196117666735,-0.874289723116318,-0.224940078642326,0.90276273678438,1.0,3.0,13.574413918953422,13.464366291695464,12.923770068174624,0.8408432609518373,45600.272145766474
1937,25600.376244776093,957.0,109572.0,1017.0,0.0,15.062986506872983,11.088844779222502,-1.7378081771510852,11.69456275046441,11.82297657889598,0.484237327664284,-3.257723976081598,3.2935165543595413,1.0,9.0,12.792838952335844,13.087236485757456,11.088844779222502,3.9545279625132728,45600.3762447761
1938,25600.37624484505,957.0,109572.0,1023.0,0.0,13.591032196362915,11.32920259890881,-1.7378081771510852,11.69456275046441,11.82297657889598,0.484237327664284,-3.257723976081598,3.2935165543595413,1.0,9.0,12.792838938885694,13.087236485662158,11.32920259890881,4.11217192435158,45600.37624484505
1939,25600.37624491635,957.0,109572.0,1029.0,0.0,13.341316508181412,11.376865625355128,-1.7378081771510852,11.69456275046441,11.82297657889598,0.484237327664284,-3.257723976081598,3.2935165543595413,1.0,9.0,12.792838913940084,13.08723648548541,11.376865625355128,4.124454192433001,45600.37624491635
1940,25600.376244977368,957.0,109572.0,1035.0,0.0,11.590030052310292,11.43633950857302,-1.7378081771510852,11.69456275046441,11.82297657889598,0.484237327664284,-3.257723976081598,3.2935165543595413,1.0,9.0,12.792838803825694,13.08723648470522,11.43633950857302,4.131254648439772,45600.376244977364
1941,25600.37624501076,957.0,109572.0,1041.0,0.0,10.231874432559854,11.713547686051466,-1.7378081771510852,11.69456275046441,11.82297657889598,0.484237327664284,-3.257723976081598,3.2935165543595413,1.0,9.0,12.792838762218652,13.087236484410418,11.713547686051466,4.037611263862639,45600.37624501076
1942,25600.38658677604,801.0,108012.0,1017.0,0.0,15.0631578449667,11.126422887386138,-2.015311870038093,13.402991492383013,13.55365865286594,0.065088732724073,-0.431676585054455,0.436556087131885,1.0,9.0,13.621993621152194,13.655283828194175,11.126422887386138,3.975928097268442,45600.38658677604
1943,25600.38658684501,801.0,108012.0,1023.0,0.0,13.613768208097678,11.366780707072444,-2.015311870038093,13.402991492383013,13.55365865286594,0.065088732724073,-0.431676585054455,0.436556087131885,1.0,9.0,13.621993607920531,13.655283828207248,11.366780707072444,4.130569740300042,45600.38658684501
1944,25600.38658691633,801.0,108012.0,1029.0,0.0,13.363594333428892,11.414443733518766,-2.015311870038093,13.402991492383013,13.55365865286594,0.065088732724073,-0.431676585054455,0.436556087131885,1.0,9.0,13.621993581209429,13.655283828233635,11.414443733518766,4.142365104238003,45600.38658691633
1945,25600.38658697744,801.0,108012.0,1035.0,0.0,11.59033235170012,11.473917616736657,-2.015311870038093,13.402991492383013,13.55365865286594,0.065088732724073,-0.431676585054455,0.436556087131885,1.0,9.0,13.621993463710306,13.655283828349704,11.473917616736657,4.148597523206227,45600.386586977445
1946,25600.38658701086,801.0,108012.0,1041.0,0.0,10.2513054150153,11.751125794215104,-2.015311870038093,13.402991492383013,13.55365865286594,0.065088732724073,-0.431676585054455,0.436556087131885,1.0,9.0,13.621993419654329,13.65528382839322,11.751125794215104,4.0527851213225965,45600.38658701086
1947,25600.481307762915,573.0,105732.0,1011.0,1.0,12.121301376276094,0.7374660628910439,0.001275894064253,0.001275894064253,0.0018043866898179,0.001311519125517,0.001311519125517,0.0018547681346178,1.0,6.0,85.1339298695852,0.0024603791636291,0.7374660628910439,1.198059047612038,45600.481307762915
1948,25600.50155339653,939.0,109392.0,1017.0,0.0,15.0650647976808,10.846933465459763,0.001080306362676,0.001080306362676,0.0015277839096143,0.000149447394583,0.000149447394583,0.0002113505322806,1.0,9.0,0.0271574415426109,0.0016053255883282,10.846933465459763,4.096743313892416,45600.501553396534
1949,25600.50155346559,939.0,109392.0,1023.0,0.0,13.86654166627634,11.113997709555658,0.001080306362676,0.001080306362676,0.0015277839096143,0.000149447394583,0.000149447394583,0.0002113505322806,1.0,9.0,0.0271574415388566,0.0016053255883389,11.113997709555658,4.279993923279722,45600.50155346559
1950,25600.50155353712,939.0,109392.0,1029.0,0.0,13.611278961645583,11.166956627829348,0.001080306362676,0.001080306362676,0.0015277839096143,0.000149447394583,0.000149447394583,0.0002113505322806,1.0,9.0,0.0271574414852096,0.0016053255884921,11.166956627829348,4.295726539178986,45600.50155353712
1951,25600.501553599275,939.0,109392.0,1035.0,0.0,11.593713016833664,11.23303872029367,0.001080306362676,0.001080306362676,0.0015277839096143,0.000149447394583,0.000149447394583,0.0002113505322806,1.0,9.0,0.0271574412447367,0.0016053255891787,11.23303872029367,4.306152913730736,45600.50155359927
1952,25600.50155363304,939.0,109392.0,1041.0,0.0,10.467340855964562,11.541047806380837,0.001080306362676,0.001080306362676,0.0015277839096143,0.000149447394583,0.000149447394583,0.0002113505322806,1.0,9.0,0.0271574411603636,0.0016053255894196,11.541047806380837,4.220041125505422,45600.50155363304
1953,25600.618313668576,1041.0,1010412.0,1035.0,0.0,11.59718425936969,11.178394889349812,-1.348282657211449,10.60120569640788,10.686600410855084,-0.284948895210002,2.240419758722781,2.258467747867312,1.0,9.0,9.906423028121733,8.68342566610885,11.178394889349812,4.088463178155151,45600.61831366857
1954,25600.618313730807,1041.0,1010412.0,1029.0,0.0,13.862888513952932,11.118921006131922,-1.348282657211449,10.60120569640788,10.686600410855084,-0.284948895210002,2.240419758722781,2.258467747867312,1.0,9.0,9.906422934923466,8.683425664926098,11.118921006131922,4.077831119361459,45600.61831373081
1955,25600.618313802297,1041.0,1010412.0,1023.0,0.0,14.123311453222373,11.0712579796856,-1.348282657211449,10.60120569640788,10.686600410855084,-0.284948895210002,2.240419758722781,2.258467747867312,1.0,9.0,9.906422913588056,8.683425664655337,11.0712579796856,4.062382717761154,45600.6183138023
1956,25600.61831387136,1041.0,1010412.0,1017.0,0.0,15.06700577939188,10.830900159999294,-1.348282657211449,10.60120569640788,10.686600410855084,-0.284948895210002,2.240419758722781,2.258467747867312,1.0,9.0,9.90642292036349,8.683425664741321,10.830900159999294,3.8868095919257337,45600.61831387136
1957,25600.684426634485,981.0,109812.0,1011.0,0.0,12.124561949504072,0.6325674372642798,0.002245547340365,0.002245547340365,0.003175683503695,1.1447393228e-05,1.1447393228e-05,1.6189058756855525e-05,1.0,6.0,0.0654563455028443,0.0031815558956807,0.6325674372642798,1.1385598170522586,45600.684426634485
1958,25600.77434734623,999.0,109992.0,1017.0,0.0,15.069606341924448,11.380284687353464,-2.042855826171402,14.1563508794852,14.302990252028552,-0.041199628563501,0.285706662270945,0.2886619238136098,1.0,9.0,14.316990046758734,14.288319289490731,11.380284687353464,3.9499692409320426,45600.77434734623
1959,25600.77434741526,999.0,109992.0,1023.0,0.0,14.466525604806884,11.620642507039772,-2.042855826171402,14.1563508794852,14.302990252028552,-0.041199628563501,0.285706662270945,0.2886619238136098,1.0,9.0,14.316990072592985,14.28831928949883,11.620642507039772,4.090699672630513,45600.77434741526
1960,25600.774347487124,999.0,109992.0,1029.0,0.0,14.199219762799387,11.668305533486093,-2.042855826171402,14.1563508794852,14.302990252028552,-0.041199628563501,0.285706662270945,0.2886619238136098,1.0,9.0,14.316990044310732,14.288319289489966,11.668305533486093,4.099659308480968,45600.774347487124
1961,25600.77434755172,999.0,109992.0,1035.0,0.0,11.601882571372592,11.72777941670398,-2.042855826171402,14.1563508794852,14.302990252028552,-0.041199628563501,0.285706662270945,0.2886619238136098,1.0,9.0,14.316989909670546,14.288319289447772,11.72777941670398,4.102277770247803,45600.77434755172
1962,25600.774347585782,999.0,109992.0,1041.0,0.0,10.810426883672918,11.817242050945604,-2.042855826171402,14.1563508794852,14.302990252028552,-0.041199628563501,0.285706662270945,0.2886619238136098,1.0,9.0,14.316989868002404,14.288319289434716,11.817242050945604,4.088327498799198,45600.774347585786
1963,25600.989586715583,831.0,108312.0,1047.0,1.0,3.1732843141023186,14.731605789942495,-9.085362749263254,11.59639568420149,14.731605789942495,0.469409601793948,-0.597881999486496,0.7601370005244602,1.0,1.0,0.0,0.0,14.731605789942495,0.0,45600.98958671559
1964,25601.07055487097,1035.0,1010352.0,1041.0,1.0,11.045969612346926,12.030929289140213,-1.600471262789708,11.500150574915525,11.610984949983596,-0.023746840361112,0.17100538564822,0.1726463273511272,1.0,9.0,70.27252833555498,11.515952534301334,12.030929289140213,4.414503783035078,45601.07055487097
1965,25601.07055490572,1035.0,1010352.0,1029.0,1.0,14.449622881086793,11.62613447829323,-1.600471262789708,11.500150574915525,11.610984949983596,-0.023746840361112,0.17100538564822,0.1726463273511272,1.0,9.0,70.27252758625076,11.515952533605324,11.62613447829323,4.351736431534855,45601.07055490572
1966,25601.070554976795,1035.0,1010352.0,1023.0,1.0,14.86185169245188,11.568195394529962,-1.600471262789708,11.500150574915525,11.610984949983596,-0.023746840361112,0.17100538564822,0.1726463273511272,1.0,9.0,70.27252756503198,11.515952533585615,11.568195394529962,4.311699218775718,45601.070554976795
1967,25601.07055504599,1035.0,1010352.0,1017.0,1.0,15.06781091999735,11.543577432952734,-1.600471262789708,11.500150574915525,11.610984949983596,-0.023746840361112,0.17100538564822,0.1726463273511272,1.0,9.0,70.27252753282033,11.515952533555694,11.543577432952734,4.292207786379243,45601.07055504599
1968,25601.16554924365,933.0,109332.0,1005.0,1.0,13.407382829995983,12.64077518529662,-11.573571855290572,-2.978812555114329,11.950769419919409,0.468283146124025,0.120593319847421,0.4835616338540904,1.0,3.0,6.435912900419053,12.352412444603894,12.64077518529662,0.8031999068552385,45601.165549243655
1969,25601.17404682898,753.0,107532.0,1011.0,1.0,12.132605260225418,0.7656298344620345,-1.600310374093462,-0.212553822914063,1.6143644015731202,1.46329114434457,0.194988546335117,1.4762254253057434,2.0,6.0,73.3408040868265,4.426950990765401,0.7656298344620345,1.1493051558132386,45601.17404682898
1970,25601.185066391976,993.0,109932.0,1017.0,1.0,15.06252989653567,11.328962855045074,-1.346657439600287,9.300442754495196,9.397431653876128,0.6052931881795011,-4.180083157948437,4.223680273294924,2.0,9.0,43.60531256922448,12.997237051469602,11.328962855045074,4.122532918821085,45601.185066391976
1971,25601.185066461207,993.0,109932.0,1023.0,1.0,14.87189770798888,11.35111902046458,-1.346657439600287,9.300442754495196,9.397431653876128,0.6052931881795011,-4.180083157948437,4.223680273294924,2.0,9.0,43.60531255129861,12.997237051578436,11.35111902046458,4.141952982286061,45601.18506646121
1972,25601.18506653233,993.0,109932.0,1029.0,1.0,14.507935308527312,11.40326419585152,-1.346657439600287,9.300442754495196,9.397431653876128,0.6052931881795011,-4.180083157948437,4.223680273294924,2.0,9.0,43.60531254479453,12.997237051617924,11.40326419585152,4.182211070445126,45601.18506653233
1973,25601.18506660253,993.0,109932.0,1035.0,1.0,11.609077385685016,11.675141071700953,-1.346657439600287,9.300442754495196,9.397431653876128,0.6052931881795011,-4.180083157948437,4.223680273294924,2.0,9.0,43.60531206793462,12.99723705451305,11.675141071700953,4.274235802773829,45601.18506660253
1974,25601.18506663501,993.0,109932.0,1041.0,1.0,11.137243915055064,11.767579525613804,-1.346657439600287,9.300442754495196,9.397431653876128,0.6052931881795011,-4.180083157948437,4.223680273294924,2.0,9.0,43.60531208141868,12.997237054431183,11.767579525613804,4.261834953037559,45601.18506663501
1975,25601.202112245384,975.0,109752.0,1005.0,1.0,13.40728120853066,12.506579501716036,-11.72201248379698,-3.016795747635259,12.103992450974282,0.302039942235355,0.077866572156056,0.311915581151168,2.0,3.0,57.82711770126026,12.287488875961593,12.506579501716036,0.7333982630564236,45601.20211224539
1976,25601.481304156103,573.0,105732.0,1011.0,1.0,12.137652777035628,0.3029608076666105,0.001275840210859,0.001275840210859,0.0018043105296177,0.001311519123776,0.001311519123776,0.0018547681321556,2.0,6.0,34.04336180177431,0.0024601438873748,0.3029608076666105,0.561425095565674,45601.4813041561
1977,25602.07054957782,1035.0,1010352.0,1041.0,1.0,10.60357829348635,11.6716183891737,-2.065196509375711,11.417563982868849,11.60283602940426,0.001885069728225,-0.010119139627479,0.0102932246978624,2.0,9.0,34.70880396143065,11.599111592650836,11.6716183891737,3.738816837333016,45602.070549577824
1978,25602.070549619468,1035.0,1010352.0,1029.0,1.0,14.834295801108029,11.33600580672748,-2.065196509375711,11.417563982868849,11.60283602940426,0.001885069728225,-0.010119139627479,0.0102932246978624,2.0,9.0,34.70880372202166,11.599111592568937,11.33600580672748,3.5869236463310554,45602.07054961947
1979,25602.070549690863,1035.0,1010352.0,1023.0,1.0,14.939509303823003,11.326073001220925,-2.065196509375711,11.417563982868849,11.60283602940426,0.001885069728225,-0.010119139627479,0.0102932246978624,2.0,9.0,34.708803710909855,11.599111592565134,11.326073001220925,3.577056645723351,45602.07054969086
1980,25602.070549760432,1035.0,1010352.0,1017.0,1.0,15.025614595044596,11.31726664025181,-2.065196509375711,11.417563982868849,11.60283602940426,0.001885069728225,-0.010119139627479,0.0102932246978624,2.0,9.0,34.70880369790399,11.599111592560686,11.31726664025181,3.568031439060884,45602.070549760436
1981,25602.16555385264,933.0,109332.0,1005.0,1.0,13.443152698449572,12.65211059072565,-11.64658979333373,-2.99765283578408,12.026178792038216,-0.909886651384998,-0.234176343018552,0.939538332372952,1.0,3.0,39.86339776523273,12.18491207213714,12.65211059072565,0.8307862480166481,45602.16555385264
1982,25602.17405449759,753.0,107532.0,1011.0,1.0,12.133969818906715,0.1890774075937274,-0.675739874176544,-0.089579768620205,0.6816516063930174,0.6529724220978931,0.087084030338322,0.6587538328999345,1.0,6.0,43.71127315677622,2.346015584451377,0.1890774075937274,0.2721995245268643,45602.17405449759
1983,25602.185074055546,993.0,109932.0,1017.0,1.0,15.02413127008824,10.960682417695066,-0.928842520700508,6.414996099811269,6.481891960597235,0.345311238951366,-2.384222230994163,2.4090984825267965,1.0,9.0,44.01045403572573,9.700080567319146,10.960682417695066,4.024548617941065,45602.185074055546
1984,25602.185074125136,993.0,109932.0,1023.0,1.0,14.94002751326068,10.970467263216308,-0.928842520700508,6.414996099811269,6.481891960597235,0.345311238951366,-2.384222230994163,2.4090984825267965,1.0,9.0,44.01045401987505,9.700080567428149,10.970467263216308,4.034304307203989,45602.18507412514
1985,25602.18507419658,993.0,109932.0,1029.0,1.0,14.8317068448065,10.981503713779142,-0.928842520700508,6.414996099811269,6.481891960597235,0.345311238951366,-2.384222230994163,2.4090984825267965,1.0,9.0,44.010454005785554,9.700080567525038,10.981503713779142,4.044995602206236,45602.185074196575
1986,25602.18507427753,993.0,109932.0,1035.0,1.0,11.591766202133156,11.34114802331871,-0.928842520700508,6.414996099811269,6.481891960597235,0.345311238951366,-2.384222230994163,2.4090984825267965,1.0,9.0,44.0104535326668,9.700080570778558,11.34114802331871,4.224175531418712,45602.18507427753
1987,25602.185074315177,993.0,109932.0,1041.0,1.0,10.380887902214027,11.354406583163836,-0.928842520700508,6.414996099811269,6.481891960597235,0.345311238951366,-2.384222230994163,2.4090984825267965,1.0,9.0,44.010453305313625,9.70008057234201,11.354406583163836,4.224788780320711,45602.18507431517
1988,25602.202116853896,975.0,109752.0,1005.0,1.0,13.444971845138664,12.616680424929998,-11.619006572675486,-2.9905749332255502,11.997701953587327,0.490629490701885,0.126410870021634,0.5066527461743572,1.0,3.0,65.38556952583191,12.255013118069236,12.616680424929998,0.8553105964058813,45602.20211685389
1989,25602.333052717742,735.0,107352.0,1011.0,1.0,12.132400209968996,1.2239077558833145,-7.367985651145934,-0.980121881013263,7.432889845620837,3.638178780704711,0.484070930752513,3.6702410692445833,1.0,7.0,0.0,0.0,1.2239077558833145,2.547302696019686,45602.333052717746
1990,25602.48131176699,573.0,105732.0,1011.0,1.0,12.13093661668464,1.2239077319277354,0.001275721636793,0.001275721636793,0.0018041428405654,0.001311519121974,0.001311519121974,0.0018547681296072,1.0,7.0,31.79331196471665,0.0024600750824184,1.2239077319277354,2.5473027075127046,45602.48131176699
1991,25603.01636151093,1053.0,1010532.0,1005.0,1.0,13.423714290367863,9.907656265017996,-1.823207953070735,-0.327289865814851,1.8523514505637104,-1.803839834326697,-0.323785640529026,1.8326688977872017,1.0,4.0,0.0,0.0,9.907656265017996,4.704831208253256,45603.016361510934
1992,25603.070552877743,1035.0,1010352.0,1041.0,1.0,9.712882766142732,11.462365698580856,-1.836169973779791,11.360623230548857,11.50805284829266,0.147835046789953,-0.914361369005224,0.9262353449250872,1.0,9.0,64.82758621278333,11.603778567378663,11.462365698580856,3.8230482179894074,45603.07055287775
1993,25603.070552924368,1035.0,1010352.0,1029.0,1.0,14.662799241829203,10.875919924923464,-1.836169973779791,11.360623230548857,11.50805284829266,0.147835046789953,-0.914361369005224,0.9262353449250872,1.0,9.0,64.82758589015337,11.603778567383356,10.875919924923464,3.665013189963577,45603.07055292437
1994,25603.07055299528,1035.0,1010352.0,1023.0,1.0,14.80407960214596,11.11488888722904,-1.836169973779791,11.360623230548857,11.50805284829266,0.147835046789953,-0.914361369005224,0.9262353449250872,1.0,10.0,64.82758592152018,11.603778567382898,11.11488888722904,3.544545770386909,45603.07055299528
1995,25603.070553064023,1035.0,1010352.0,1017.0,1.0,14.819633074329015,11.10776913969099,-1.836169973779791,11.360623230548857,11.50805284829266,0.147835046789953,-0.914361369005224,0.9262353449250872,1.0,10.0,64.827585975056,11.60377856738212,11.10776913969099,3.5367681485756672,45603.070553064026
1996,25603.165543829287,933.0,109332.0,1053.0,1.0,2.15613376236548,12.06323403161596,-11.682434795195707,-3.00704714920437,12.06323403161596,-1.014658697425547,-0.261146431847435,1.0477259809358337,1.0,1.0,0.0,0.0,12.06323403161596,0.0,45603.16554382929
1997,25603.165544324827,933.0,109332.0,1005.0,1.0,13.415108375313082,10.338771818337587,-11.682434795195707,-3.00704714920437,12.06323403161596,-1.014658697425547,-0.261146431847435,1.0477259809358337,2.0,4.0,56.934399876293945,11.57123980096016,10.338771818337587,4.295554893116752,45603.16554432483
1998,25603.174044569187,753.0,107532.0,1059.0,1.0,1.547235189000808,0.2160696287827795,-0.428140793405508,-0.056642059762152,0.4318713487972976,0.028638378029989,0.004070227785757,0.028926172412134,1.0,2.0,0.0,0.0,0.2160696287827795,0.215801720014518,45603.17404456918
1999,25603.17404472468,753.0,107532.0,1011.0,1.0,12.133284692455456,1.0698306670065263,-0.428140793405508,-0.056642059762152,0.4318713487972976,0.028638378029989,0.004070227785757,0.028926172412134,2.0,7.0,53.39506403453775,1.008134626721661,1.0698306670065263,2.417198105165803,45603.174044724685
2000,25235.55748047259,81.0,10812.0,105.0,0.0,2.0607397597369626,12.159474569062487,-4.8360524927769895,-11.156407041820538,12.159474569062487,0.113550913001749,0.261924793281713,0.2854792587548154,1.0,1.0,0.0,0.0,12.159474569062487,0.0,50235.55748047259
2001,25235.75872873365,33.0,10332.0,105.0,1.0,2.4652993819973346,18.35907700160307,19.826982573258096,14.49204946129946,24.55867943414365,-0.430793574986188,0.036540775324661,0.4323405284156318,1.0,2.0,0.0,0.0,18.35907700160307,6.199602432540581,50235.75872873365
